Dataset	Site_Type	Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
allreads_allsnps_allsites	allsites	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	11	31007	30535	2738	8.83026	1.32886	0.22072	0.00267	0.96333	0.01512	0.00070	0.07189	0.05924	0.00138	0.92811	0.05924	0.00138	0.04041	0.01717	0.00074	0.95959	0.01717	0.00074	0.06738	0.05139	0.00129	-0.00676	0.00551	0.00267
allreads_allsnps_allsites	allsites	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	11	31049	31012	3783	12.18397	5.02457	0.56571	0.00427	0.96213	0.01302	0.00065	0.07130	0.04783	0.00124	0.92870	0.04783	0.00124	0.04683	0.01770	0.00076	0.95317	0.01770	0.00076	0.05185	0.02171	0.00084	-0.03674	0.02604	0.00427
allreads_allsnps_allsites	allsites	glutinosus_SG_Fresh	glutinosus	SG	Fresh	48	31043	31006	4813	15.50430	1.99852	0.00148	0.00022	0.94398	0.01950	0.00079	0.10376	0.07149	0.00152	0.89624	0.07149	0.00152	0.06677	0.02490	0.00090	0.93323	0.02490	0.00090	0.08906	0.04431	0.00119	-0.02205	0.02296	0.00022
allreads_allsnps_allsites	allsites	yonahlossee_SG_Blood	yonahlossee	SG	Blood	11	30879	30845	3185	10.31445	2.67871	0.31244	0.00318	0.96599	0.01186	0.00062	0.06319	0.04285	0.00118	0.93681	0.04285	0.00118	0.04199	0.01618	0.00072	0.95801	0.01618	0.00072	0.05141	0.02450	0.00089	-0.02012	0.01637	0.00318
allreads_allsnps_allsites	allsites	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	13	31032	30995	2362	7.61150	1.28200	0.20248	0.00255	0.96645	0.01452	0.00068	0.06680	0.05783	0.00137	0.93320	0.05783	0.00137	0.03580	0.01577	0.00071	0.96420	0.01577	0.00071	0.06024	0.04753	0.00124	-0.00984	0.00526	0.00255
allreads_allsnps_allsites	allsites	glutinosus_SG_FFS	glutinosus	SG	FFS	16	22432	22412	2895	12.90567	3.10378	4.12841	0.01357	0.96282	0.01209	0.00073	0.06118	0.03725	0.00129	0.93882	0.03725	0.00129	0.04742	0.01701	0.00087	0.95258	0.01701	0.00087	0.06167	0.03252	0.00120	0.00066	0.01840	0.01357
allreads_allsnps_allsites	allsites	welleri_IGG_FFS	welleri	IGG	FFS	5216	30378	30344	4145	13.64474	5.68612	0.93466	0.00555	0.96352	0.01212	0.00063	0.06967	0.04550	0.00122	0.93033	0.04550	0.00122	0.04608	0.01625	0.00073	0.95392	0.01625	0.00073	0.05111	0.02018	0.00082	-0.03510	0.02644	0.00555
allreads_allsnps_allsites	allsites	cinereus_IGG_FFS	cinereus	IGG	FFS	116	29985	29951	5493	18.31916	7.79556	3.89517	0.01140	0.96191	0.01069	0.00060	0.06884	0.03627	0.00110	0.93116	0.03627	0.00110	0.05189	0.01610	0.00073	0.94811	0.01610	0.00073	0.05636	0.01937	0.00080	-0.02524	0.02266	0.01140
allreads_allsnps_allsites	allsites	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	59	31036	30999	3112	10.02707	2.89561	0.13030	0.00205	0.96492	0.01286	0.00064	0.06675	0.04819	0.00125	0.93325	0.04819	0.00125	0.04198	0.01664	0.00073	0.95802	0.01664	0.00073	0.05082	0.02451	0.00089	-0.02712	0.01883	0.00205
allreads_allsnps_allsites	allsites	cinereus_SG_FFS	cinereus	SG	FFS	365	29794	29761	3505	11.76411	4.52477	3.86837	0.01139	0.96660	0.01113	0.00061	0.06084	0.03898	0.00114	0.93916	0.03898	0.00114	0.04232	0.01542	0.00072	0.95768	0.01542	0.00072	0.04978	0.02231	0.00087	-0.02058	0.01957	0.01139
allreads_allsnps_allsites	allsites	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	13	27791	27758	2275	8.18610	1.75787	0.18351	0.00257	0.96776	0.01291	0.00068	0.06322	0.05054	0.00135	0.93678	0.05054	0.00135	0.03659	0.01533	0.00074	0.96341	0.01533	0.00074	0.05270	0.03338	0.00110	-0.01578	0.00953	0.00257
allreads_allsnps_allsites	allsites	montanus_SG_Fresh	montanus	SG	Fresh	96	31043	31006	3451	11.11684	2.99288	0.00919	0.00054	0.96021	0.01487	0.00069	0.07479	0.05536	0.00134	0.92521	0.05536	0.00134	0.04667	0.01841	0.00077	0.95333	0.01841	0.00077	0.05617	0.02674	0.00093	-0.03136	0.02482	0.00054
allreads_allsnps_allsites	allsites	yonahlossee_SG_FFS	yonahlossee	SG	FFS	5	31038	31001	2393	7.70990	1.23571	0.31026	0.00316	0.96447	0.01582	0.00071	0.07033	0.06261	0.00142	0.92967	0.06261	0.00142	0.03690	0.01654	0.00073	0.96310	0.01654	0.00073	0.06934	0.06077	0.00140	-0.00156	0.00177	0.00316
allreads_allsnps_allsites	allsites	montanus_IGG_Fresh	montanus	IGG	Fresh	198	31041	31004	4333	13.95896	6.03073	0.69242	0.00472	0.95885	0.01353	0.00066	0.07380	0.04619	0.00122	0.92620	0.04619	0.00122	0.05186	0.01896	0.00078	0.94814	0.01896	0.00078	0.05657	0.02257	0.00085	-0.03304	0.02821	0.00472
allreads_allsnps_allsites	allsites	yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	7	30815	30778	2847	9.23901	2.23605	0.28717	0.00305	0.96501	0.01356	0.00066	0.06796	0.05245	0.00130	0.93204	0.05245	0.00130	0.04042	0.01655	0.00073	0.95958	0.01655	0.00073	0.05348	0.02961	0.00098	-0.02268	0.01403	0.00305
allreads_allsnps_allsites	allsites	yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	43	31049	31012	4529	14.58662	6.99942	1.19492	0.00620	0.96181	0.01215	0.00063	0.06962	0.04157	0.00116	0.93038	0.04157	0.00116	0.04916	0.01740	0.00075	0.95084	0.01740	0.00075	0.05280	0.02006	0.00080	-0.03312	0.02381	0.00620
allreads_allsnps_allsites	allsites	glutinosus_SG_Blood	glutinosus	SG	Blood	130	31043	31006	6289	20.25900	3.82940	0.17314	0.00236	0.94400	0.01609	0.00072	0.09575	0.05067	0.00128	0.90425	0.05067	0.00128	0.07355	0.02387	0.00088	0.92645	0.02387	0.00088	0.08462	0.03162	0.00101	-0.02028	0.03002	0.00236
allreads_allsnps_allsites	allsites	montanus_SG_FFS	montanus	SG	FFS	42	29824	29791	3313	11.10850	3.77947	2.44766	0.00906	0.96723	0.01098	0.00061	0.05961	0.03860	0.00114	0.94039	0.03860	0.00114	0.04144	0.01534	0.00072	0.95856	0.01534	0.00072	0.04991	0.02361	0.00089	-0.01774	0.01775	0.00906
allreads_allsnps_allsites	allsites	montanus_IGG_FFS	montanus	IGG	FFS	14	28079	28049	3028	10.78386	3.00962	1.82148	0.00805	0.96587	0.01190	0.00065	0.06320	0.04319	0.00124	0.93680	0.04319	0.00124	0.04212	0.01595	0.00075	0.95788	0.01595	0.00075	0.05410	0.02876	0.00101	-0.01631	0.01616	0.00805
allreads_allsnps_allsites	allsites	cinereus_IGG_Blood	cinereus	IGG	Blood	109	30526	30491	3854	12.62530	3.06598	0.63034	0.00454	0.96470	0.01075	0.00059	0.06081	0.03465	0.00107	0.93919	0.03465	0.00107	0.04661	0.01633	0.00073	0.95339	0.01633	0.00073	0.05667	0.02482	0.00090	-0.00716	0.01752	0.00454
allreads_allsnps_allsites	allsites	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	5	31048	31011	3160	10.17779	1.99865	0.00135	0.00021	0.95740	0.01741	0.00075	0.08284	0.06769	0.00148	0.91716	0.06769	0.00148	0.04674	0.01963	0.00080	0.95326	0.01963	0.00080	0.06232	0.03490	0.00106	-0.03077	0.01797	0.00021
allreads_allsnps_allsites	allsites	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	12	30815	30626	2949	9.57001	1.86721	0.11516	0.00193	0.96292	0.01448	0.00069	0.07222	0.05624	0.00135	0.92778	0.05624	0.00135	0.04247	0.01741	0.00075	0.95753	0.01741	0.00075	0.05815	0.03332	0.00104	-0.02111	0.01303	0.00193
allreads_allsnps_allsites	allsites	glutinosus_SG_Fresh	glutinosus	SG	Fresh	122	31041	30851	4842	15.59872	1.99874	0.00125	0.00020	0.94262	0.02024	0.00081	0.10824	0.07591	0.00156	0.89176	0.07591	0.00156	0.06768	0.02540	0.00090	0.93232	0.02540	0.00090	0.09032	0.04526	0.00121	-0.02688	0.02248	0.00020
allreads_allsnps_allsites	allsites	yonahlossee_SG_Blood	yonahlossee	SG	Blood	15	30996	30807	3241	10.45619	2.86689	0.13921	0.00212	0.96374	0.01314	0.00065	0.06817	0.04844	0.00125	0.93183	0.04844	0.00125	0.04363	0.01715	0.00074	0.95637	0.01715	0.00074	0.05284	0.02528	0.00090	-0.02619	0.01939	0.00212
allreads_allsnps_allsites	allsites	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	3	31031	30841	2219	7.15091	1.27969	0.20147	0.00255	0.97027	0.01247	0.00063	0.05662	0.04739	0.00124	0.94338	0.04739	0.00124	0.03274	0.01417	0.00068	0.96726	0.01417	0.00068	0.05634	0.04507	0.00121	-0.00042	0.00446	0.00255
allreads_allsnps_allsites	allsites	glutinosus_SG_FFS	glutinosus	SG	FFS	37	21195	21085	2452	11.56877	2.72527	2.99940	0.01190	0.96584	0.01135	0.00073	0.05591	0.03469	0.00128	0.94409	0.03469	0.00128	0.04328	0.01585	0.00086	0.95672	0.01585	0.00086	0.05724	0.03114	0.00121	0.00204	0.01629	0.01190
allreads_allsnps_allsites	allsites	welleri_IGG_FFS	welleri	IGG	FFS	5185	30247	30074	3968	13.11866	4.67835	0.81517	0.00519	0.96311	0.01239	0.00064	0.07082	0.04685	0.00124	0.92918	0.04685	0.00124	0.04628	0.01650	0.00074	0.95372	0.01650	0.00074	0.05260	0.02163	0.00085	-0.03371	0.02453	0.00519
allreads_allsnps_allsites	allsites	cinereus_IGG_FFS	cinereus	IGG	FFS	196	29950	29773	5274	17.60935	7.02324	2.80717	0.00968	0.96186	0.01086	0.00060	0.06915	0.03702	0.00111	0.93085	0.03702	0.00111	0.05166	0.01625	0.00074	0.94834	0.01625	0.00074	0.05653	0.01986	0.00081	-0.02538	0.02230	0.00968
allreads_allsnps_allsites	allsites	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	36	31033	30843	3059	9.85725	2.60336	0.31699	0.00320	0.96616	0.01218	0.00063	0.06420	0.04558	0.00121	0.93580	0.04558	0.00121	0.04102	0.01614	0.00072	0.95898	0.01614	0.00072	0.05103	0.02536	0.00090	-0.02215	0.01618	0.00320
allreads_allsnps_allsites	allsites	cinereus_SG_FFS	cinereus	SG	FFS	383	29509	29333	2859	9.68857	2.48172	0.40306	0.00370	0.96652	0.01226	0.00064	0.06299	0.04550	0.00124	0.93701	0.04550	0.00124	0.04019	0.01579	0.00073	0.95981	0.01579	0.00073	0.05200	0.02746	0.00096	-0.01815	0.01560	0.00370
allreads_allsnps_allsites	allsites	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	28	29853	29676	3121	10.45456	3.33558	0.87747	0.00542	0.96675	0.01171	0.00063	0.06406	0.04466	0.00122	0.93594	0.04466	0.00122	0.04086	0.01558	0.00072	0.95914	0.01558	0.00072	0.04964	0.02401	0.00090	-0.02566	0.01782	0.00542
allreads_allsnps_allsites	allsites	montanus_SG_Fresh	montanus	SG	Fresh	300	31047	30857	3813	12.28138	1.99865	0.00135	0.00021	0.95467	0.01659	0.00073	0.08890	0.06492	0.00145	0.91110	0.06492	0.00145	0.05337	0.02082	0.00082	0.94663	0.02082	0.00082	0.07120	0.03709	0.00109	-0.02654	0.01522	0.00021
allreads_allsnps_allsites	allsites	yonahlossee_SG_FFS	yonahlossee	SG	FFS	5	30998	30810	2268	7.31660	1.23914	0.30913	0.00316	0.96600	0.01523	0.00070	0.06748	0.06047	0.00140	0.93252	0.06047	0.00140	0.03523	0.01590	0.00072	0.96477	0.01590	0.00072	0.06609	0.05813	0.00137	-0.00219	0.00183	0.00316
allreads_allsnps_allsites	allsites	montanus_IGG_Fresh	montanus	IGG	Fresh	80	31016	30827	3257	10.50103	1.94819	0.04913	0.00126	0.96013	0.01518	0.00070	0.07664	0.05813	0.00137	0.92336	0.05813	0.00137	0.04619	0.01859	0.00077	0.95381	0.01859	0.00077	0.06268	0.03474	0.00106	-0.02094	0.01468	0.00126
allreads_allsnps_allsites	allsites	yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	29	31048	30858	3468	11.16980	4.52902	0.96833	0.00558	0.96423	0.01267	0.00064	0.06842	0.04752	0.00124	0.93158	0.04752	0.00124	0.04364	0.01677	0.00073	0.95636	0.01677	0.00073	0.04954	0.02169	0.00084	-0.03460	0.02283	0.00558
allreads_allsnps_allsites	allsites	yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	52	31049	30859	5994	19.30497	5.36697	0.67311	0.00466	0.95578	0.01253	0.00064	0.08321	0.04492	0.00120	0.91679	0.04492	0.00120	0.05947	0.01853	0.00077	0.94053	0.01853	0.00077	0.06557	0.02249	0.00085	-0.03423	0.02310	0.00466
allreads_allsnps_allsites	allsites	glutinosus_SG_Blood	glutinosus	SG	Blood	131	30974	30784	5870	18.95138	2.98189	0.46153	0.00386	0.94518	0.01609	0.00072	0.09354	0.05100	0.00128	0.90646	0.05100	0.00128	0.07146	0.02368	0.00087	0.92854	0.02368	0.00087	0.08667	0.03552	0.00107	-0.01176	0.02686	0.00386
allreads_allsnps_allsites	allsites	montanus_SG_FFS	montanus	SG	FFS	37	20986	20886	1497	7.13333	1.19098	0.15452	0.00271	0.96791	0.01412	0.00082	0.06338	0.05579	0.00163	0.93662	0.05579	0.00163	0.03388	0.01512	0.00085	0.96612	0.01512	0.00085	0.06177	0.05277	0.00159	-0.00241	0.00241	0.00271
allreads_allsnps_allsites	allsites	montanus_IGG_FFS	montanus	IGG	FFS	66	28719	28555	3220	11.21209	2.95578	1.69740	0.00769	0.96430	0.01239	0.00066	0.06599	0.04461	0.00125	0.93401	0.04461	0.00125	0.04407	0.01666	0.00076	0.95593	0.01666	0.00076	0.05635	0.02949	0.00101	-0.01724	0.01599	0.00769
allreads_allsnps_allsites	allsites	cinereus_IGG_Blood	cinereus	IGG	Blood	120	30327	30149	3349	11.04297	2.52649	0.83606	0.00525	0.96621	0.01115	0.00061	0.05907	0.03721	0.00111	0.94093	0.03721	0.00111	0.04299	0.01588	0.00072	0.95701	0.01588	0.00072	0.05565	0.02829	0.00097	-0.00562	0.01492	0.00525
allreads_allsnps_allsites	allsites	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	9	31048	30858	3160	10.17779	1.99865	0.00135	0.00021	0.95740	0.01741	0.00075	0.08284	0.06769	0.00148	0.91716	0.06769	0.00148	0.04674	0.01963	0.00080	0.95326	0.01963	0.00080	0.06232	0.03490	0.00106	-0.03077	0.01797	0.00021
allreads_allsnps_allsites	allsites	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	40	31049	25839	3783	12.18397	5.02457	0.56571	0.00427	0.96213	0.01302	0.00065	0.07130	0.04783	0.00124	0.92870	0.04783	0.00124	0.04683	0.01770	0.00076	0.95317	0.01770	0.00076	0.05185	0.02171	0.00084	-0.03674	0.02604	0.00427
allreads_allsnps_allsites	allsites	glutinosus_SG_Fresh	glutinosus	SG	Fresh	56	31041	25832	4506	14.51628	1.99836	0.00164	0.00023	0.94717	0.01868	0.00078	0.10011	0.07033	0.00151	0.89989	0.07033	0.00151	0.06270	0.02372	0.00087	0.93730	0.02372	0.00087	0.08366	0.04224	0.00117	-0.02468	0.02004	0.00023
allreads_allsnps_allsites	allsites	yonahlossee_SG_Blood	yonahlossee	SG	Blood	5	30648	25492	2803	9.14578	1.78703	0.16762	0.00234	0.96636	0.01267	0.00064	0.06447	0.04823	0.00125	0.93553	0.04823	0.00125	0.03968	0.01600	0.00072	0.96032	0.01600	0.00072	0.05506	0.03179	0.00102	-0.01413	0.01107	0.00234
allreads_allsnps_allsites	allsites	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	6	13528	11379	1189	8.78918	1.28851	0.20529	0.00390	0.96478	0.01419	0.00102	0.06542	0.05242	0.00197	0.93458	0.05242	0.00197	0.03958	0.01659	0.00111	0.96042	0.01659	0.00111	0.06562	0.04937	0.00191	0.00030	0.00739	0.00390
allreads_allsnps_allsites	allsites	glutinosus_SG_FFS	glutinosus	SG	FFS	31	19754	16431	2208	11.17748	2.34160	2.03265	0.01014	0.96536	0.01193	0.00078	0.05930	0.03929	0.00141	0.94070	0.03929	0.00141	0.04304	0.01607	0.00090	0.95696	0.01607	0.00090	0.05962	0.03489	0.00133	0.00026	0.01435	0.01014
allreads_allsnps_allsites	allsites	welleri_IGG_FFS	welleri	IGG	FFS	150	2450	2351	109	4.44898	1.23306	0.17882	0.00854	0.98020	0.00890	0.00191	0.03837	0.03446	0.00375	0.96163	0.03446	0.00375	0.02102	0.00961	0.00198	0.97898	0.00961	0.00198	0.03782	0.03278	0.00366	-0.00082	0.00225	0.00854
allreads_allsnps_allsites	allsites	cinereus_IGG_FFS	cinereus	IGG	FFS	499	29701	24756	4687	15.78061	5.23016	1.71457	0.00760	0.96227	0.01114	0.00061	0.06870	0.03870	0.00114	0.93130	0.03870	0.00114	0.05034	0.01640	0.00074	0.94966	0.01640	0.00074	0.05691	0.02171	0.00085	-0.02264	0.02170	0.00760
allreads_allsnps_allsites	allsites	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	60	31027	25821	2595	8.36368	1.65665	0.22547	0.00270	0.96742	0.01292	0.00065	0.06325	0.05001	0.00127	0.93675	0.05001	0.00127	0.03720	0.01548	0.00071	0.96280	0.01548	0.00071	0.05464	0.03540	0.00107	-0.01292	0.00915	0.00270
allreads_allsnps_allsites	allsites	cinereus_SG_FFS	cinereus	SG	FFS	621	29811	24848	3612	12.11633	4.69759	3.43042	0.01073	0.96635	0.01112	0.00061	0.06140	0.03894	0.00114	0.93860	0.03894	0.00114	0.04281	0.01544	0.00072	0.95719	0.01544	0.00072	0.04996	0.02197	0.00086	-0.02151	0.01994	0.01073
allreads_allsnps_allsites	allsites	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	137	29518	24531	3065	10.38349	3.21777	1.03446	0.00592	0.96694	0.01166	0.00063	0.06368	0.04440	0.00123	0.93632	0.04440	0.00123	0.04062	0.01549	0.00072	0.95938	0.01549	0.00072	0.04994	0.02466	0.00091	-0.02439	0.01690	0.00592
allreads_allsnps_allsites	allsites	montanus_SG_Fresh	montanus	SG	Fresh	129	31047	25838	4009	12.91268	6.96128	0.05706	0.00136	0.95944	0.01440	0.00068	0.07467	0.05147	0.00129	0.92533	0.05147	0.00129	0.04904	0.01864	0.00077	0.95096	0.01864	0.00077	0.05288	0.02168	0.00084	-0.04184	0.03373	0.00136
allreads_allsnps_allsites	allsites	yonahlossee_SG_FFS	yonahlossee	SG	FFS	26	31048	25838	2944	9.48209	2.50625	0.81215	0.00511	0.96489	0.01347	0.00066	0.06740	0.05143	0.00129	0.93260	0.05143	0.00129	0.04081	0.01657	0.00073	0.95919	0.01657	0.00073	0.05248	0.02771	0.00094	-0.02349	0.01519	0.00511
allreads_allsnps_allsites	allsites	montanus_IGG_Fresh	montanus	IGG	Fresh	182	31044	25835	3942	12.69811	4.31707	0.31634	0.00319	0.95910	0.01408	0.00067	0.07483	0.05000	0.00127	0.92517	0.05000	0.00127	0.05030	0.01903	0.00078	0.94970	0.01903	0.00078	0.05689	0.02435	0.00089	-0.03285	0.02723	0.00319
allreads_allsnps_allsites	allsites	yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	41	31047	25837	3235	10.41969	3.53551	0.94217	0.00551	0.96510	0.01255	0.00064	0.06716	0.04775	0.00124	0.93284	0.04775	0.00124	0.04226	0.01650	0.00073	0.95774	0.01650	0.00073	0.05039	0.02389	0.00088	-0.02937	0.01894	0.00551
allreads_allsnps_allsites	allsites	yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	50	31049	25839	4012	12.92151	4.66385	0.36552	0.00343	0.96200	0.01263	0.00064	0.07090	0.04548	0.00121	0.92910	0.04548	0.00121	0.04787	0.01754	0.00075	0.95213	0.01754	0.00075	0.05349	0.02190	0.00084	-0.03260	0.02351	0.00343
allreads_allsnps_allsites	allsites	glutinosus_SG_Blood	glutinosus	SG	Blood	237	31047	25837	5996	19.31266	4.42307	0.32900	0.00326	0.94734	0.01499	0.00069	0.08657	0.04447	0.00120	0.91343	0.04447	0.00120	0.06980	0.02295	0.00086	0.93020	0.02295	0.00086	0.07876	0.02928	0.00097	-0.01413	0.03033	0.00326
allreads_allsnps_allsites	allsites	montanus_SG_FFS	montanus	SG	FFS	40	29824	24793	3313	11.10850	3.77947	2.44766	0.00906	0.96723	0.01098	0.00061	0.05961	0.03860	0.00114	0.94039	0.03860	0.00114	0.04144	0.01534	0.00072	0.95856	0.01534	0.00072	0.04991	0.02361	0.00089	-0.01774	0.01775	0.00906
allreads_allsnps_allsites	allsites	montanus_IGG_FFS	montanus	IGG	FFS	54	28843	23983	3299	11.43778	3.13265	1.64650	0.00756	0.96403	0.01238	0.00066	0.06671	0.04481	0.00125	0.93329	0.04481	0.00125	0.04459	0.01677	0.00076	0.95541	0.01677	0.00076	0.05609	0.02857	0.00100	-0.01906	0.01692	0.00756
allreads_allsnps_allsites	allsites	cinereus_IGG_Blood	cinereus	IGG	Blood	135	26577	22179	2349	8.83847	1.75377	0.55286	0.00456	0.96844	0.01187	0.00067	0.05549	0.04060	0.00124	0.94451	0.04060	0.00124	0.03739	0.01501	0.00075	0.96261	0.01501	0.00075	0.05588	0.03703	0.00118	0.00044	0.01048	0.00456
allreads_allsnps_allsites	allsites	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	9	31048	25838	3160	10.17779	1.99865	0.00135	0.00021	0.95740	0.01741	0.00075	0.08284	0.06769	0.00148	0.91716	0.06769	0.00148	0.04674	0.01963	0.00080	0.95326	0.01963	0.00080	0.06232	0.03490	0.00106	-0.03077	0.01797	0.00021
